Sex,Agemos,L,M,S,P5,P10,P25,P50,P75,P90,P95
2,227.5,1.080759655,163.2504019,0.039659481,152.5721307,154.9357171,158.8787012,163.2504019,167.6126671,171.5310098,173.8725166
2,228.5,1.083315329,163.2590052,0.039657339,152.5798353,154.9437809,158.8871595,163.2590052,167.6211174,171.5390761,173.8802445
2,229.5,1.085800751,163.2672954,0.039655252,152.5872574,154.9515511,158.8953111,163.2672954,167.6292563,171.5468394,173.8876774
2,230.5,1.088217496,163.2752848,0.039653218,152.5944085,154.9590395,158.9031682,163.2752848,167.6370963,171.5543121,173.8948277
2,231.5,1.090567133,163.2829854,0.039651237,152.6012996,154.9662574,158.9107425,163.2829854,167.6446494,171.561506,173.9017071
2,232.5,1.092851222,163.2904086,0.039649306,152.6079412,154.9732154,158.918045,163.2904086,167.6519269,171.5684326,173.9083268
2,233.5,1.095071313,163.297565,0.039647424,152.6143431,154.9799237,158.9250863,163.297565,167.6589397,171.5751024,173.9146973
2,234.5,1.097228939,163.304465,0.039645591,152.6205147,154.9863922,158.9318765,163.304465,167.6656981,171.5815258,173.9208289
2,235.5,1.099325619,163.3111185,0.039643804,152.626465,154.9926299,158.9384252,163.3111185,167.6722121,171.5877126,173.9267311
2,236.5,1.101362852,163.3175349,0.039642063,152.6322026,154.9986458,158.9447416,163.3175349,167.678491,171.5936721,173.9324132
2,237.5,1.103342119,163.3237231,0.039640367,152.6377356,155.0044483,158.9508345,163.3237231,167.684544,171.5994132,173.9378839
2,238.5,1.105264876,163.3296918,0.039638715,152.6430718,155.0100454,158.9567122,163.3296918,167.6903797,171.6049444,173.9431517
2,239.5,1.107132561,163.3354491,0.039637105,152.6482187,155.0154449,158.9623829,163.3354491,167.6960062,171.6102738,173.9482244
2,240,1.108046193,163.338251,0.039636316,152.6507234,155.0180729,158.9651429,163.338251,167.6987436,171.6128653,173.9506901
